"TOA5","10277","CR300","10277","CR300-CELL205.Std.10.04","CPU:KS003.CR300","37658","Table1"
"TIMESTAMP","RECORD","station","farm","field","latitude","longitude","altitude","battery_voltage_Min","PTemp_Avg","counts_1_Tot","counts_2_Tot","solar_flux_density_Avg","lightning_strike_count_Tot","precipitation_Tot","strike_distance_Min","wind_speed_Avg","wind_direction_Avg","wind_speed_gust_Max","air_temperature_Avg","vapor_pressure_Avg","barometric_pressure_Avg","relative_humidity_Avg","humidity_sensor_temperature_Avg","tilt_north_south_Avg","tilt_west_east_Avg","NDVI_Avg"
"2022-05-11 01:00:00",6765,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.7,26.38,204,218,0,0,0,0,5.9,149.4,10.43,24.5,26.7,962,86.9,24.4,-2.9,0,"NAN"
"2022-05-11 01:15:00",6766,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,26.32,204,189,0,0,0,0,5.91,153.8,8.98,24.6,26.8,962,86.5,24.5,1.5,2.7,"NAN"
"2022-05-11 01:30:00",6767,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.68,26.31,179,235,0,0,0,0,6.14,153.5,10.99,24.5,26.6,962,86.6,24.5,-2.8,5.3,"NAN"
"2022-05-11 01:45:00",6768,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,26.23,191,227,0,0,0,0,6.27,154,9.42,24.4,26.5,962,86.8,24.4,-0.8,1.3,"NAN"
"2022-05-11 02:00:00",6769,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,26.01,211,220,0,0,0,0,5.33,151.1,8.83,24.1,26.4,962,87.6,24.3,-0.5,0.1,"NAN"
"2022-05-11 02:15:00",6770,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.68,25.99,187,222,0,0,0,0,5.18,151.3,7.94,24,26.2,962,87.8,24.1,-0.8,-1,"NAN"
"2022-05-11 02:30:00",6771,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,25.8,193,231,0,0,0,0,5.36,151.8,9.66,23.9,26.1,962,87.9,24,-1.6,0.7,"NAN"
"2022-05-11 02:45:00",6772,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,25.59,177,207,0,0,0,0,5.19,160,8.44,23.8,26,962,88.3,23.8,-0.6,1.3,"NAN"
"2022-05-11 03:00:00",6773,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,25.62,182,212,0,0,0,0,5.93,162.6,10.65,23.8,26,962,88.2,23.7,-1.9,0.8,"NAN"
"2022-05-11 03:15:00",6774,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,25.43,171,211,0,0,0,0,5.97,163.9,9.06,23.6,26,962,88.8,23.7,-0.6,-1.6,"NAN"
"2022-05-11 03:30:00",6775,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,25.39,193,227,0,0,0,0,5.48,165.5,9,23.5,25.8,962,89.3,23.6,-1,0.4,"NAN"
"2022-05-11 03:45:00",6776,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,25.23,183,215,0,0,0,0,5.15,165.4,8.16,23.3,25.7,962,90,23.4,-0.9,0.2,"NAN"
"2022-05-11 04:00:00",6777,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,24.94,185,226,0,0,0,0,4.21,164.2,7.19,23,25.5,962,90.8,23.1,-0.5,0.4,"NAN"
"2022-05-11 04:15:00",6778,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,24.77,226,217,0,0,0,0,3.64,162.6,5.6,22.8,25.2,962,90.9,22.9,-0.6,0.5,"NAN"
"2022-05-11 04:30:00",6779,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,24.55,207,244,0,0,0,0,3.32,161.9,5.13,22.6,24.6,962,89.7,22.7,-1.3,0.5,"NAN"
"2022-05-11 04:45:00",6780,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,24.21,193,212,0,0,0,0,3.63,162.8,5.56,22.5,24,963,88.2,22.4,-1,-0.1,"NAN"
"2022-05-11 05:00:00",6781,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,24,220,198,0,0,0,0,3.37,158.2,5.82,22.4,23.1,963,85.6,22.3,-1.1,0.5,-1
"2022-05-11 05:15:00",6782,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.6,23.69,218,211,0,0,0,0,2.84,148.2,4.46,21.9,22,963,83.6,22.1,-1.3,0.6,0.274
"2022-05-11 05:30:00",6783,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,23.53,202,234,2,0,0,0,2.98,139.2,4.71,21.6,21,963,81.3,21.8,-1.1,0.5,1
"2022-05-11 05:45:00",6784,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,23.19,196,222,12,0,0,0,2.78,119,4.71,21.3,20.4,962,80.7,21.4,-0.8,0.4,0.829
"2022-05-11 06:00:00",6785,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,23.01,196,208,21,0,0,0,2.78,112.3,4.42,20.9,20.1,962,81,21.1,-1,0.2,0.821
"2022-05-11 06:15:00",6786,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,22.99,232,226,48,0,0,0,2.59,102.7,4.68,21,19.9,962,80,21,-1,0.5,0.901
"2022-05-11 06:30:00",6787,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,23.22,205,245,63,0,0,0,2.49,85.1,3.97,21.4,19.7,961,77.2,21.3,-1.3,0.5,0.845
"2022-05-11 06:45:00",6788,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.7,23.76,203,250,73,0,0,0,2.62,81.3,4.07,21.4,19.9,961,78.2,21.6,-0.9,0.2,0.864
"2022-05-11 07:00:00",6789,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.7,23.92,205,239,72,0,0,0,2.67,88.1,3.73,21.4,19.8,961,77.2,21.7,-0.9,0.8,0.855
"2022-05-11 07:15:00",6790,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.71,24.12,203,238,106,0,0,0,2.4,121,3.88,21.5,19.9,962,77.7,21.8,-0.8,0.6,0.834
"2022-05-11 07:30:00",6791,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.91,26.13,205,221,249,0,0,0,2.97,116.6,4.78,22.3,20.6,962,76.7,22.9,-1.5,0.9,0.823
"2022-05-11 07:45:00",6792,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.12,28.16,210,223,280,0,0,0,3.7,119.1,7.44,22.9,20.8,962,74.6,24.3,-1,0.7,0.828
"2022-05-11 08:00:00",6793,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.05,28.82,192,190,236,0,0,0,2.68,121.5,4.9,23.2,20.9,962,73.9,24.6,-1,0.3,0.83
"2022-05-11 08:15:00",6794,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.23,29.21,203,226,255,0,0,0,2.77,133.7,5.26,23.3,21.2,963,74.1,24.6,-1.3,0.4,0.843
"2022-05-11 08:30:00",6795,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.24,29.6,193,207,309,0,0,0,3.69,151.2,6.01,23.9,21.1,963,71.3,25.1,-0.5,-0.1,0.854
"2022-05-11 08:45:00",6796,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.54,31.19,175,252,519,0,0,0,4.76,149.3,7.02,24.8,21.4,963,68.3,26,-0.7,2.6,0.834
"2022-05-11 09:00:00",6797,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.47,33.9,180,226,552,0,0,0,6.02,164.4,9.93,25.4,20.8,963,64,27.1,-2.5,1,0.831
"2022-05-11 09:15:00",6798,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.46,34.62,189,209,566,0,0,0,6.23,169.2,11.44,25.6,20.3,963,62,27.6,-3.1,0,0.825
"2022-05-11 09:30:00",6799,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.45,35.4,172,225,559,0,0,0,5.89,169.5,9.26,25.9,20.5,963,61.1,27.9,-1.7,1.8,0.828
"2022-05-11 09:45:00",6800,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.42,35.84,202,206,645,0,0,0,6.09,172,10.62,26.2,20.7,963,61,28.2,-2.2,-1.7,0.829
"2022-05-11 10:00:00",6801,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.42,36.21,202,224,671,0,0,0,5.81,170.5,9.81,26.5,20.9,963,60.4,28.5,-1.2,-0.1,0.822
"2022-05-11 10:15:00",6802,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.43,36.71,195,217,737,0,0,0,5.97,168.7,9.84,27,20.8,963,58.4,29,-2,-1.6,0.833
"2022-05-11 10:30:00",6803,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.43,36.9,201,219,745,0,0,0,7.08,170.5,11.02,27.2,20.3,963,56.4,29.3,0.5,1.9,0.845
"2022-05-11 10:45:00",6804,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.4,36.86,185,238,707,0,0,0,7.69,173.4,11.86,27,19.9,964,55.8,29.3,-0.3,-2.1,0.849
"2022-05-11 11:00:00",6805,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.4,36.74,197,228,671,0,0,0,6.36,174.7,10.08,26.8,20.3,964,57.5,29.1,-1.3,-0.1,0.841
"2022-05-11 11:15:00",6806,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.16,182,209,605,0,0,0,6.19,167,9.87,26.6,20.7,964,59.5,28.6,-1,-0.7,0.847
"2022-05-11 11:30:00",6807,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.52,198,257,884,0,0,0,6.5,167.7,11.04,27.4,21.3,964,58.6,29.1,0.8,2.5,0.843
"2022-05-11 11:45:00",6808,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.65,188,228,810,0,0,0,7.49,168.8,11.9,27.8,21,963,56.4,29.7,-4.2,0.2,0.852
"2022-05-11 12:00:00",6809,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.4,36.52,191,218,790,0,0,0,6.66,167.2,10.65,28.1,21.7,963,57.2,29.9,0.2,0.5,0.85
"2022-05-11 12:15:00",6810,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.42,171,224,742,0,0,0,6.88,163.2,10.4,27.8,21.9,963,58.5,30,0.7,1,0.854
"2022-05-11 12:30:00",6811,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.32,194,238,773,0,0,0,6.05,163,9.87,28,22.8,963,60.1,30.1,-0.5,1.2,0.859
"2022-05-11 12:45:00",6812,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.25,161,241,767,0,0,0,6.59,163.6,10.97,28.1,22.9,962,60,30.1,-3,-0.4,0.857
"2022-05-11 13:00:00",6813,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.04,172,219,864,0,0,0,7.08,159.5,11.5,28.5,23.4,962,60.4,30.3,-1,0.1,0.866
"2022-05-11 13:15:00",6814,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,35.93,213,250,900,0,0,0,7,159.8,12.52,29.1,23.9,962,59.4,30.7,-0.4,-0.3,0.861
"2022-05-11 13:30:00",6815,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.42,36.28,191,248,872,0,0,0,7.39,154.6,12.32,29.4,24.6,962,59.9,31.1,-3.3,1,0.868
"2022-05-11 13:45:00",6816,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.42,36.57,179,219,849,0,0,0,7.72,154.9,11.25,29.5,24.2,961,58.6,31.3,-0.8,2.3,0.875
"2022-05-11 14:00:00",6817,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,36.76,194,235,823,0,0,0,8.23,149.5,12.54,29.5,24.5,961,59.4,31.3,-6.9,-3.3,0.879
"2022-05-11 14:15:00",6818,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.42,37.21,189,241,767,0,0,0,7.63,152.7,12.69,29.8,24.4,961,58.2,31.3,-1.3,0.1,0.874
"2022-05-11 14:30:00",6819,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.39,37.52,193,233,774,0,0,0,7.39,153.5,11.92,30,24.8,961,58.3,31.6,-0.2,0.9,0.876
"2022-05-11 14:45:00",6820,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.4,37.96,202,271,746,0,0,0,6.82,147.1,11.1,29.9,25,961,59.3,31.7,-0.4,-0.8,0.882
"2022-05-11 15:00:00",6821,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.39,38.15,201,207,716,0,0,0,7.69,149.1,11.67,30.1,24.2,961,56.6,31.7,0.2,-1.6,0.882
"2022-05-11 15:15:00",6822,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.39,38.31,190,227,676,0,0,0,7.48,157.5,11.31,30.4,24.1,961,55.6,32,-1.6,2.2,0.876
"2022-05-11 15:30:00",6823,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.38,38.59,208,240,646,0,0,0,7.24,153.3,11.07,30.5,24.4,961,55.8,32.2,0.2,2.6,0.88
"2022-05-11 15:45:00",6824,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.37,38.51,195,219,608,0,0,0,7.42,149.7,10.79,30.3,24.1,961,56,32.1,0.2,1.2,0.883
"2022-05-11 16:00:00",6825,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.37,38.46,202,224,566,0,0,0,7.24,151.4,11.26,30.3,24.1,961,55.8,32,0,2.2,0.877
"2022-05-11 16:15:00",6826,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.37,38.48,187,267,518,0,0,0,6.6,147,9.87,30.3,23.7,960,55.1,32,-1.3,0,0.876
"2022-05-11 16:30:00",6827,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.36,38.37,176,240,482,0,0,0,6.99,146.6,11.63,30.3,24,960,55.6,32,0,3.5,0.875
"2022-05-11 16:45:00",6828,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.37,38.3,187,233,433,0,0,0,7.84,155.9,11.66,30.2,23.7,960,55,31.9,-1.3,-0.5,0.874
"2022-05-11 17:00:00",6829,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.37,38.01,160,226,391,0,0,0,6.51,152.7,10.83,30.2,24.1,960,56.2,31.8,-1.3,-2.6,0.878
"2022-05-11 17:15:00",6830,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.36,37.8,171,221,346,0,0,0,7.2,152.9,10.38,30,23.7,960,55.7,31.7,0.6,0.8,0.864
"2022-05-11 17:30:00",6831,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.38,37.46,216,234,298,0,0,0,6.71,153.6,10.38,30,23.5,960,55.4,31.4,-1.4,1.2,0.859
"2022-05-11 17:45:00",6832,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.36,36.96,186,223,236,0,0,0,6.36,153.3,9.56,29.9,24.1,960,57,31.3,-0.4,-1.6,0.85
"2022-05-11 18:00:00",6833,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.31,36.06,194,247,209,0,0,0,6.21,146.1,10.14,29.5,24.1,960,58.6,31,-1.5,0.5,0.826
"2022-05-11 18:15:00",6834,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.07,34.78,175,237,164,0,0,0,5.8,150.8,10.44,29.3,24.3,960,59.8,30.6,-1.8,0.1,0.757
"2022-05-11 18:30:00",6835,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.97,34.08,193,243,124,0,0,0,6.75,151.6,10.01,29.1,24.1,960,59.8,30.2,-0.6,0.7,0.737
"2022-05-11 18:45:00",6836,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.92,33.36,195,240,91,0,0,0,5.66,150.8,9.44,28.7,24.4,960,62,29.7,-1.1,0.8,0.66
"2022-05-11 19:00:00",6837,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.88,32.6,195,213,57,0,0,0,5.77,148.2,11.17,28.4,24.4,960,62.9,29.1,-2.1,0.5,0.774
"2022-05-11 19:15:00",6838,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.82,31.77,196,233,29,0,0,0,6.07,146.6,10.25,28.2,24.3,960,63.5,28.6,-1,1.6,0.922
"2022-05-11 19:30:00",6839,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.82,30.98,197,236,5,0,0,0,6.05,147.9,9.85,27.9,24.4,960,64.8,28.2,0.4,-0.9,0.51
"2022-05-11 19:45:00",6840,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.81,30.1,209,248,0,0,0,0,5.15,144.9,8.36,27.6,24.5,960,66.4,27.8,-0.7,0.4,-0.2
"2022-05-11 20:00:00",6841,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.79,29.55,197,230,0,0,0,0,5.4,150.8,9.35,27.3,24.6,960,67.8,27.4,-0.6,-0.5,"NAN"
"2022-05-11 20:15:00",6842,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.79,29.26,224,249,0,0,0,0,5.29,150.1,7.64,27.1,24.8,961,69.2,27.1,-1.2,0.5,"NAN"
"2022-05-11 20:30:00",6843,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.76,28.73,210,229,0,0,0,0,4.74,150.5,7.85,26.7,25.1,961,71.5,26.8,-1.2,0.9,"NAN"
"2022-05-11 20:45:00",6844,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.77,28.49,188,229,0,0,0,0,5.01,147.9,7.87,26.4,25.1,961,72.9,26.5,-1.5,-0.2,"NAN"
"2022-05-11 21:00:00",6845,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.77,28.12,196,247,0,0,0,0,5.48,151.1,9.39,26.2,25.1,961,73.6,26.2,-1.9,1.4,"NAN"
"2022-05-11 21:15:00",6846,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.76,27.89,207,207,0,0,0,0,5.51,153.4,9.38,26.1,24.8,961,73.4,26.1,-0.4,0.2,"NAN"
"2022-05-11 21:30:00",6847,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.76,27.72,185,241,0,0,0,0,5.71,154.9,8.75,25.9,24.1,961,72.4,25.9,-1.2,2,"NAN"
"2022-05-11 21:45:00",6848,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.73,27.43,188,223,0,0,0,0,5.35,151.1,7.65,25.6,23.7,961,72.3,25.7,-1.1,1,"NAN"
"2022-05-11 22:00:00",6849,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.75,27.22,199,232,0,0,0,0,4.64,146.2,7.68,25.2,23.6,961,73.8,25.4,-1.5,0.4,"NAN"
"2022-05-11 22:15:00",6850,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.75,26.84,207,264,0,0,0,0,4.92,140,7.3,25,23.6,961,74.6,25,-0.8,0.7,"NAN"
"2022-05-11 22:30:00",6851,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.71,26.54,187,227,0,0,0,0,5.32,146.8,8.38,24.9,23.7,961,75.5,24.8,-1.3,0.4,"NAN"
"2022-05-11 22:45:00",6852,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.73,26.45,214,231,0,0,0,0,5.59,151.1,9.09,24.7,23.4,961,75.6,24.7,-0.7,0.9,"NAN"
"2022-05-11 23:00:00",6853,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.73,26.14,198,255,0,0,0,0,5.46,151.1,9.5,24.3,23.1,961,75.9,24.4,-1.9,0.3,"NAN"
"2022-05-11 23:15:00",6854,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.72,25.98,191,249,0,0,0,0,5.83,149.8,10.08,24.2,23.1,961,76.3,24.2,-2.2,-0.6,"NAN"
"2022-05-11 23:30:00",6855,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.72,25.91,196,229,0,0,0,0,5.42,151.1,8.8,23.9,23.1,961,77.7,24,-1.7,0.6,"NAN"
"2022-05-11 23:45:00",6856,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,25.48,208,225,0,0,0,0,5.43,151.7,9.16,23.7,23,961,78.4,23.8,-1.1,0.6,"NAN"
"2022-05-12 00:00:00",6857,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.71,25.38,227,244,0,0,0,0,5.53,154.9,8.33,23.6,23.1,961,79.5,23.6,-0.9,1,"NAN"
"2022-05-12 00:15:00",6858,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.71,25.09,219,246,0,0,0,0,5.3,152.7,8.43,23.3,23.1,961,81,23.4,-1.3,-0.1,-1
"2022-05-12 00:30:00",6859,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,24.91,194,243,0,0,0,0,5.42,155.2,9.88,23.1,23,961,81.5,23.1,-0.2,1.2,"NAN"
"2022-05-12 00:45:00",6860,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.7,24.85,208,238,0,0,0,0,5.57,151,10.87,23,23,961,81.5,23,-1.1,0.2,"NAN"
"2022-05-12 01:00:00",6861,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,24.54,214,239,0,0,0,0,5.12,156.5,7.77,22.9,23,961,82.5,22.9,0.5,-0.2,"NAN"
"2022-05-12 01:15:00",6862,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,24.61,242,248,0,0,0,0,5.3,156.7,9.06,22.9,23,960,82.7,22.8,0,1.1,"NAN"
"2022-05-12 01:30:00",6863,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.68,24.37,193,227,0,0,0,0,5.39,155.7,8.26,22.8,23.1,960,83.4,22.7,-1,0.7,"NAN"
"2022-05-12 01:45:00",6864,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,24.27,170,206,0,0,0,0,5.61,153,8.48,22.8,23.1,960,83.9,22.7,-2.2,-1.4,"NAN"
"2022-05-12 02:00:00",6865,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,24.34,190,238,0,0,0,0,5.39,153,9.1,22.6,23.2,960,84.3,22.6,-0.8,0.2,"NAN"
"2022-05-12 02:15:00",6866,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,24.17,200,214,0,0,0,0,5.04,153.8,7.38,22.6,23.1,960,84.5,22.5,-1.4,0.8,"NAN"
"2022-05-12 02:30:00",6867,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,24.05,192,253,0,0,0,0,5.33,157.6,8.74,22.6,23.2,960,84.7,22.5,0.1,0.4,"NAN"
"2022-05-12 02:45:00",6868,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,23.96,229,209,0,0,0,0,5.53,157.7,9.69,22.5,23.3,960,85.5,22.4,-3,0.9,"NAN"
"2022-05-12 03:00:00",6869,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,23.79,185,223,0,0,0,0,5.45,157.8,8.22,22.3,23.3,960,86.6,22.3,-1.1,0.9,"NAN"
"2022-05-12 03:15:00",6870,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,23.72,213,227,0,0,0,0,5.3,157.1,9.73,22.1,23.2,960,87.3,22.1,-1.5,-0.1,"NAN"
"2022-05-12 03:30:00",6871,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,23.52,195,230,0,0,0,0,5.91,159.7,9.62,22,23.1,960,87.4,22,-1.2,0.2,"NAN"
"2022-05-12 03:45:00",6872,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,23.41,221,233,0,0,0,0,5.63,159.5,9.32,21.9,23.1,960,88.2,21.9,-1.1,0.5,"NAN"
"2022-05-12 04:00:00",6873,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,23.34,201,226,0,0,0,0,5.26,157.8,8.66,21.7,23,960,88.9,21.7,0.3,-0.2,"NAN"
"2022-05-12 04:15:00",6874,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,23.25,209,257,0,0,0,0,5.59,156.6,8.44,21.6,23,960,89.4,21.6,0.4,1.4,"NAN"
"2022-05-12 04:30:00",6875,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,23.21,202,229,0,0,0,0,5.34,155.3,8.06,21.5,22.9,960,89.7,21.5,-1.1,0.1,"NAN"
"2022-05-12 04:45:00",6876,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,23.16,181,235,0,0,0,0,5.8,158.5,9.35,21.5,22.9,960,89.4,21.4,-0.2,0,"NAN"
"2022-05-12 05:00:00",6877,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,22.94,209,231,0,0,0,0,5.58,158.1,9.01,21.4,22.8,960,89.9,21.3,-0.9,1,-1
"2022-05-12 05:15:00",6878,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,22.9,169,235,1,0,0,0,5.6,159.4,8.78,21.3,22.7,960,89.7,21.3,-1.3,-1.6,0.534
"2022-05-12 05:30:00",6879,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,22.98,188,225,8,0,0,0,5.41,159.3,8.99,21.3,22.7,960,89.7,21.2,-0.3,-1,0.849
"2022-05-12 05:45:00",6880,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,22.98,228,248,30,0,0,0,4.97,161.9,8.09,21.2,22.7,960,90.1,21.3,-1.9,1.2,0.723
"2022-05-12 06:00:00",6881,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,23.33,210,236,43,0,0,0,4.61,158.7,8.04,21.2,22.8,960,90.6,21.4,0,0.1,0.815
"2022-05-12 06:15:00",6882,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,23.88,220,216,94,0,0,0,4.71,156.8,7.92,21.5,23,960,89.8,21.6,0.5,2.3,0.813
"2022-05-12 06:30:00",6883,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,24.87,205,244,110,0,0,0,4.95,157.7,9.89,21.8,23.5,960,90,22.2,-0.9,0.6,0.832
"2022-05-12 06:45:00",6884,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,25.25,178,228,99,0,0,0,5.13,157.5,7.96,21.8,23.5,960,90,22.5,-0.6,0.5,0.85
"2022-05-12 07:00:00",6885,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,25.18,227,233,73,0,0,0,5.31,159.4,8.45,21.8,23.3,960,89.5,22.3,-0.4,2.5,0.824
"2022-05-12 07:15:00",6886,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.7,25.21,207,211,139,0,0,0,5.22,161.3,8.21,22,23.4,960,88.3,22.4,-0.8,0,0.831
"2022-05-12 07:30:00",6887,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.82,26.32,179,234,194,0,0,0,5.58,158.3,9.87,22.5,24,960,88,23.2,-0.2,-0.1,0.812
"2022-05-12 07:45:00",6888,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.96,27.97,183,250,316,0,0,0,6.21,159.6,9.24,23.4,24.7,960,86.3,24.3,0.1,0,0.82
"2022-05-12 08:00:00",6889,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.12,29.2,168,238,340,0,0,0,6.6,158.7,11.71,23.8,24.9,960,84.5,25.2,1.6,-2.5,0.825
